sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,deferred_stock_update,use_config_deferred_stock_update,related_skus,crosssell_skus,upsell_skus,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,associated_skus,base_image,thumbnail_image,small_image,additional_images
FS0023,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",14.8560668524,,,,,,,,,,,,,,,,,,,,,,,,,,977,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0246,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0354,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",6.96374373259,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0355,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",5.57107520891,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0356,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",5.10678551532,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0163,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",13.9275877437,,,,,,,,,,,,,,,,,,,,,,,,,,987,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0357,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",12.5348189415,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0027,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",13.9275877437,,,,,,,,,,,,,,,,,,,,,,,,,,970,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0358,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",5.10678551532,,,,,,,,,,,,,,,,,,,,,,,,,,984,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0359,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",4.64249582173,,,,,,,,,,,,,,,,,,,,,,,,,,977,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0026,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",16.7131253482,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0164,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",7.61374930362,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0361,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",7.33517548747,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0362,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",7.61374930362,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0363,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",8.35651253482,,,,,,,,,,,,,,,,,,,,,,,,,,996,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0364,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",4.92106963788,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0365,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",4.64249582173,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS5001,en,Default,simple,"Default Category/Produkte/Parts/Austri Alpin,Default Category/Produkte/Parts/Karabiner / Ringe",base,,,,0.07,1,"Taxable Goods","Katalog, Suche",27.8551754875,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0360,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",16.7131253482,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0360,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",14.8560668524,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS5002,en,Default,simple,"Default Category/Produkte/Parts/Karabiner / Ringe",base,,,,0.06,1,"Taxable Goods","Katalog, Suche",26.9266963788,,,,,,,,,,,,,,,,,,,,,,,,,,993,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS5003,en,Default,simple,"Default Category/Produkte/Parts/Schnallen zweiteilig",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",1.48562674095,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS5004,en,Default,simple,"Default Category/Produkte/Parts/Austri Alpin",base,,,,0.20,1,"Taxable Goods","Katalog, Suche",27.3908857939,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FM20KFF,en,Default,simple,"Default Category/Produkte/Parts/Austri Alpin",base,,,,0.02,1,"Taxable Goods","Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FM25KFF,en,Default,simple,"Default Category/Produkte/Parts/Austri Alpin",base,,,,0.02,1,"Taxable Goods","Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS5005,en,Default,simple,"Default Category/Produkte/Parts/Spezialteile",base,,,,0.10,1,"Taxable Goods","Katalog, Suche",2.41410584958,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS5006,en,Default,simple,"Default Category/Produkte/Parts/Spezialteile",base,,,,0.10,1,"Taxable Goods","Katalog, Suche",4.08544846797,,,,,,,,,,,,,,,,,,,,,,,,,,67,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS5007,en,Default,simple,"Default Category/Produkte/Parts/Karabiner / Ringe",base,,,,0.10,1,"Taxable Goods","Katalog, Suche",4.82821169916,,,,,,,,,,,,,,,,,,,,,,,,,,96,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
