sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,deferred_stock_update,use_config_deferred_stock_update,related_skus,crosssell_skus,upsell_skus,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,associated_skus,base_image,thumbnail_image,small_image,additional_images
FS0216,,Default,simple,Default Category/Produkte/Parts/Austri Alpin,base,Austri Alpin COBRA Frames -45mm,"<p>deluxe aluschnalle mit beweglichem mittelsteg aus inox</p>
<p><strong>Gurtbreite:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/beltWidth_45mm.ashx.jpg"" alt=""Gurtbreite"" height=""36"" width=""129"" /></strong></p>
<p><strong>Festigkeiten:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/powerrope.ashx.jpg"" alt=""rope"" height=""58"" width=""110"" />&nbsp; <img src=""/picture/austrialpin/cobra_frame/ropeforceRing.ashx.jpg"" alt=""ring"" height=""56"" width=""87"" /></strong></p>",,0.04,1,Taxable Goods,"Katalog, Suche",11.652367688,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-cobra-frames--45mm.png,austrialpin-austri-alpin-cobra-frames--45mm.png,austrialpin-austri-alpin-cobra-frames--45mm.png,
FS0217,,Default,simple,Default Category/Produkte/Parts/Austri Alpin,base,Austri Alpin COBRA Frames STRETCH -45mm,"<p>deluxe aluschnalle mit beweglichem mittelsteg aus inox</p>
<p><strong>Gurtbreite:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/beltWidth_45mm.ashx.jpg"" alt=""Gurtbreite"" height=""36"" width=""129"" /></strong></p>
<p><strong>Festigkeiten:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/powerrope.ashx.jpg"" alt=""rope"" height=""58"" width=""110"" />&nbsp; <img src=""/picture/austrialpin/cobra_frame/ropeforceRing.ashx.jpg"" alt=""ring"" height=""56"" width=""87"" /></strong></p>",,0.04,1,Taxable Goods,"Katalog, Suche",11.652367688,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-cobra-frames-stretch--45mm.png,austrialpin-austri-alpin-cobra-frames-stretch--45mm.png,austrialpin-austri-alpin-cobra-frames-stretch--45mm.png,
FS0218,,Default,simple,Default Category/Produkte/Parts/Austri Alpin,base,Austri Alpin slidebloc -45mm edelstahl,"<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span>edelstahlschnalle mit beweglichem mittelsteg aus inox</span></span></p>
<p><strong>Gurtbreite:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/beltWidth_45mm.ashx.jpg"" alt=""Gurtbreite"" height=""36"" width=""129"" /></strong></p>
<p><strong>Material:</strong></p>
<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem"">ktl beschichtet</span><br /> inox</span></p>",,0.05,1,Taxable Goods,"Katalog, Suche",5.4752089137,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-slidebloc--45mm-edelstahl.png,austrialpin-austri-alpin-slidebloc--45mm-edelstahl.png,austrialpin-austri-alpin-slidebloc--45mm-edelstahl.png,
FS0219,,Default,simple,Default Category/Produkte/Parts/Austri Alpin,base,Austri Alpin COBRA Frames -28mm,"<p>deluxe aluschnalle mit beweglichem mittelsteg aus inox</p>
<p><strong>Gurtbreite:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/beltWidth_28mm.ashx.jpg"" alt=""Gurtbreite"" height=""36"" width=""129"" /></strong></p>
<p><strong>Festigkeiten:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/powerrope.ashx.jpg"" alt=""rope"" height=""58"" width=""110"" />&nbsp; <img src=""/picture/austrialpin/cobra_frame/ropeforceRing.ashx.jpg"" alt=""ring"" height=""56"" width=""87"" /></strong></p>",,0.03,1,Taxable Goods,"Katalog, Suche",9.5665738162,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-cobra-frames--28mm.png,austrialpin-austri-alpin-cobra-frames--28mm.png,austrialpin-austri-alpin-cobra-frames--28mm.png,
FS0220,,Default,simple,Default Category/Produkte/Parts/Austri Alpin,base,Austri Alpin Mini-steering pulley,"<p>durch eine gezielte materialauswahl gew&auml;hrleisten die austrialpin rollen sehr gute gleiteigenschaften und einen langandauerndern, pr&auml;zisen lauf.</p>
<p>der rollenhalter ist aus polierten aluminium, die rolle aus messing, alles in allem superleicht - nur 7,0g!</p>
<p><strong>Masse:</strong></p>
<table>
<tbody>
<tr>
<td>
<table cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td>l&auml;nge:</td>
<td style=""padding-left: 2px;"">29 mm</td>
</tr>
<tr>
<td>empf. durchmesser:</td>
<td style=""padding-left: 2px;"">slot 9 mm</td>
</tr>
<tr>
<td>gewicht:</td>
<td style=""padding-left: 2px;"">7 g</td>
</tr>
</tbody>
</table>
</td>
<td style=""padding-right: 20px; padding-left: 40px;"" valign=""top""></td>
</tr>
</tbody>
</table>
<p><strong>Materialien:</strong></p>
<div>alu mit messingrolle</div>
<div>poliert</div>",,0.01,1,Taxable Goods,"Katalog, Suche",4.7331476323,,,,,,,,,,,,,,,,,,,,,,,,,,996,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-mini-steering-pulley.jpg,austrialpin-mini-steering-pulley.jpg,austrialpin-mini-steering-pulley.jpg,
FS0221,,Default,simple,Default Category/Produkte/Parts/Schnallen zweiteilig,base,Stubai Click  -28mm   13kN,<p>&Auml;lteres Modell wird nicht mehr Hergestellt (solange Vorrat)</p>,,0.05,1,Taxable Goods,"Katalog, Suche",5.104178273,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-stubai_click.jpg,schnallen-stubai_click.jpg,schnallen-stubai_click.jpg,
FS0222,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Klappschnalle 20mm,<p>schwarz</p>,,0.01,1,Taxable Goods,"Katalog, Suche",2.3212479109,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-klappschnalle--20mm.png,schnallen-klappschnalle--20mm.png,schnallen-klappschnalle--20mm.png,schnallen-klappschnalle--20mm-2.png
FS0226,,Default,simple,Default Category/Produkte/Parts/Gurten / Gummibänder,base,Gurte 20mm PAD schwarz,"<p>Feingewobene Polyamid Gurten f&uuml;r Rucksacktr&auml;ger und andere nicht Statische Verwendungen.</p>
<p>H&auml;lt in allen Verstellm&ouml;glichkeiten ( Kunststoff ) sehr gut. Reduziert das Durchrutschen.</p>
<p><br /><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.9454038997,,,,,,,,,,,,,,,,,,,,,,,,,,985,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,gurten-gurte-pad-schwarz.png,gurten-gurte-pad-schwarz.png,gurten-gurte-pad-schwarz.png,
FS0227,,Default,simple,Default Category/Produkte/Parts/Gurten / Gummibänder,base,Gurte 25mm PAD schwarz,"<p>Feingewobene Polyamid Gurten f&uuml;r Rucksacktr&auml;ger und andere nicht Statische Verwendungen.</p>
<p>H&auml;lt in allen Verstellm&ouml;glichkeiten ( Kunststoff ) sehr gut. Reduziert das Durchrutschen.</p>
<p><br /><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.01,1,Taxable Goods,"Katalog, Suche",2.3212479109,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,gurten-gurte-pad-schwarz.png,gurten-gurte-pad-schwarz.png,gurten-gurte-pad-schwarz.png,
FS0228,,Default,simple,Default Category/Produkte/Parts/Gurten / Gummibänder,base,Gurte 40mm PAD schwarz,"<p>Feingewobene Polyamid Gurten f&uuml;r Rucksacktr&auml;ger und andere nicht Statische Verwendungen.</p>
<p>H&auml;lt in allen Verstellm&ouml;glichkeiten ( Kunststoff ) sehr gut. Reduziert das Durchrutschen.</p>
<p><br /><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.01,1,Taxable Goods,"Katalog, Suche",3.2490250696,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,gurten-gurte-pad-schwarz.png,gurten-gurte-pad-schwarz.png,gurten-gurte-pad-schwarz.png,
FS0229,,Default,simple,Default Category/Produkte/Parts/Gurten / Gummibänder,base,Gurte 10mm PES diverse,"<p>PES Polyester schwarz. Geeignet als Abschluss bei Anzurrdetails um den Halt zu verbessern oder farblich zu markieren.</p>
<p><strong>Gewicht:</strong></p>
<p>10g pro Laufmeter</p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.2033426184,,,,,,,,,,,,,,,,,,,,,,,,,,988,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,"name=Farbe,type=drop_down,required=1,price_type=fixed,sku=,option_title=orange,price=0|name=Farbe,type=drop_down,required=1,price_type=fixed,sku=,option_title=neon orange,price=0|name=Farbe,type=drop_down,required=1,price_type=fixed,sku=,option_title=neon gelb,price=0|name=Farbe,type=drop_down,required=1,price_type=fixed,sku=,option_title=neon grün,price=0|name=Farbe,type=drop_down,required=1,price_type=fixed,sku=,option_title=grau,price=0|name=Farbe,type=drop_down,required=1,price_type=fixed,sku=,option_title=schwarz,price=0",,,,,,,gurten-gurte-10mm-pes-diverse.png,gurten-gurte-10mm-pes-diverse.png,gurten-gurte-10mm-pes-diverse.png,gurten-gurten-pes-farben.png
FS0230,,Default,simple,Default Category/Produkte/Parts/Gurten / Gummibänder,base,Gurte 15mm PAD schwarz,"<p>Feingewobene Polyamid Gurten f&uuml;r Rucksacktr&auml;ger und andere nicht Statische Verwendungen.</p>
<p>H&auml;lt in allen Verstellm&ouml;glichkeiten ( Kunststoff ) sehr gut. Reduziert das Durchrutschen.<br /><br /></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.5743732591,,,,,,,,,,,,,,,,,,,,,,,,,,970,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,gurten-gurte-pad-schwarz.png,gurten-gurte-pad-schwarz.png,gurten-gurte-pad-schwarz.png,
FS0248,,Default,simple,Default Category/Produkte/Parts/Spezialteile,base,Rucksackhandle,"<p>Komfortabler ovaler Tragegriff zum Aufn&auml;hen f&uuml;r Taschen, Rucks&auml;cke etc. Aus griffigem Elastomer und 10mm Gurtbband.<br /><br /><strong>Material:</strong></p>
<p>Elastomer/Gurtband</p>
<p><strong>Abmessungen:</strong></p>
<p>- Griffdurchmesser: Breite 15mm, H&ouml;he 8mm<br />- Griffl&auml;nge: 90mm<br />- Bandbreite: 10mm<br />- Gurtbandl&auml;nge: 95mm<br />- Gesamtl&auml;nge: ca. 290mm</p>
<p><strong>Farbe:</strong></p>
<p>schwarz</p>
<p><strong>Gewicht:</strong></p>
<p>ca. 9g</p>",,0,1,Taxable Goods,"Katalog, Suche",5.1067855153,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-duraflex_minithermopress_handle.jpg,duraflex-duraflex_minithermopress_handle.jpg,duraflex-duraflex_minithermopress_handle.jpg,
FS0071,,Default,simple,Default Category/Produkte/Parts/Spezialteile,base,Leichtbau GoPro Tripod Stativ Adapter,"<div class=""tab_content"" id=""product_description"">
<div id=""tab-description"" class=""tab-content"">
<p><strong>CNC Aluminium Tripod Stativ Adapter Mount f&uuml;r GoPro Hero in Schwarz</strong></p>
<p>Robuster Stativadapter aus CNC gefr&auml;stem, ultrastabilen und leichten 6061 T6 Aluminium in schwarz. Dieser Adapter ist um ein vielfaches stabiler und leichter als das Plastik GoPro Originalteil.</p>
<p>Sowohl die Gegenmutter f&uuml;r die GoPro R&auml;ndelschraube wie auch das handels&uuml;bliche 1/4""-20tpi Kameragewinde sind bereits integriert.</p>
Mit dem Leichtbau Stativ Adapter kann die GoPro oder Actionpro (u.&auml;.) auf einem Standard Fotogewinde, z.B Dreibeinstativ, Fotostange, usw. einfach befestigt werden.</div>
</div>",,0.03,1,Taxable Goods,"Katalog, Suche",13.4632980501,,,,leichtbau-gopro-tripod-stativ-adapter-parts,,,,,,,,,,,,,,,,,,,,,,94,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,gopro-tripod1.png,gopro-tripod1.png,gopro-tripod1.png,
FS0249,,Default,simple,Default Category/Produkte/Parts/Karabiner / Ringe,base,"Karabinerhaken ""Hundeschnalle""","<p>Eisen vernickelt, mit Wirbel.</p>",,0.03,1,Taxable Goods,"Katalog, Suche",4.1783064067,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,div-karabinerhaken_rund.jpg,div-karabinerhaken_rund.jpg,div-karabinerhaken_rund.jpg,
FS0250,,Default,simple,Default Category/Produkte/Parts/Kordel / Kordelzubehör,base,Kordel Endabschluss,"<p>F&uuml;r Kordel 3mm</p>
<p><strong>Beschreibung: </strong></p>
<p>Um zwei 3mm Kordeln eingf&auml;delt werden. </p>
<p>Bestehend aus zwei Teilen, diese werden mit der Kordel in den Konus gepresst.</p>",,0,1,Taxable Goods,"Katalog, Suche",1.3927688022,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-Duraflex_Zip_Clip.jpg,duraflex-Duraflex_Zip_Clip.jpg,duraflex-Duraflex_Zip_Clip.jpg,
FS0251,,Default,simple,Default Category/Produkte/Parts/Kordel / Kordelzubehör,base,Speedy Endabschluss,"<p>Endabschluss f&uuml;r Gummikordel 5mm</p>
<p><strong>Abmessungen:</strong></p>
<p>17x6mm</p>",,0,1,Taxable Goods,"Katalog, Suche",0.9284791086,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,helentex-a310.jpg,helentex-a310.jpg,helentex-a310.jpg,
FS0252,,Default,simple,Default Category/Produkte/Parts/Kordel / Kordelzubehör,base,Kordelstopper rund,"<p>F&uuml;r Kordel 3mm</p>
<p><strong>Abmessungen:</strong></p>
<p>22.2 x 17.7mm</p>
<p><strong>Material:</strong></p>
<p>POM</p>",,0,1,Taxable Goods,"Katalog, Suche",0.9284791086,,,,,,,,,,,,,,,,,,,,,,,,,,929,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-cordlock_ball_P026.jpg,duraflex-cordlock_ball_P026.jpg,duraflex-cordlock_ball_P026.jpg,
FS0253,,Default,simple,Default Category/Produkte/Parts/Kordel / Kordelzubehör,base,"Kordelstopper 2fach, mit Führung","<p>f&uuml;r 2 Kordeln, 3mm </p>
<p><strong>Abmessungen:</strong></p>
<p>20x18x7mm</p>
<p><strong>Material:</strong></p>
<p>Polyamid</p>",,0,1,Taxable Goods,"Katalog, Suche",1.1141949861,,,,,,,,,,,,,,,,,,,,,,,,,,987,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,helentex-helentex_kordelstopper_doppelt_schwarz_fuehrung.jpg,helentex-helentex_kordelstopper_doppelt_schwarz_fuehrung.jpg,helentex-helentex_kordelstopper_doppelt_schwarz_fuehrung.jpg,
FS0254,,Default,simple,Default Category/Produkte/Parts/Kordel / Kordelzubehör,base,"Kordelstopper 2fach, grün","<p>f&uuml;r 2 Kordeln, 3mm </p>
<p><strong>Abmessungen:</strong></p>
<p>20x18x7mm</p>
<p><strong>Material:</strong></p>
<p>Polyamid</p>",,0,1,Taxable Goods,"Katalog, Suche",1.1141949861,,,,,,,,,,,,,,,,,,,,,,,,,,984,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,helentex-helentex_kordelstopper_doppelt_gruen.jpg,helentex-helentex_kordelstopper_doppelt_gruen.jpg,helentex-helentex_kordelstopper_doppelt_gruen.jpg,
FS0255,,Default,simple,Default Category/Produkte/Parts/Kordel / Kordelzubehör,base,"Kordelstopper 2fach, schwarz","<p>f&uuml;r 2 Kordeln, 3mm</p>
<p><strong>Abmessungen:</strong></p>
<p>20x18x7mm</p>
<p><strong>Material:</strong></p>
<p>Polyamid</p>",,0,1,Taxable Goods,"Katalog, Suche",1.1141949861,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,helentex-helentex_kordelstopper_doppelt_schwarz.jpg,helentex-helentex_kordelstopper_doppelt_schwarz.jpg,helentex-helentex_kordelstopper_doppelt_schwarz.jpg,
FS0256,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Brustgurt Wing Clip 15mm,"<p>Diese Verstellung findet verwendung bei Rucksackbrustgurten, der verschiebbare Teil kann mit einem Silikonkeder eingefasst in Cordura&nbsp; auf dem Tr&auml;gergurt angen&auml;ht werden. Der Brustgurt wird mit einem 15mm Gurtband angen&auml;ht.</p>
<p>den passenden Silikonkeder findest du hier:</p>
<p><a href=""/kederschnur-3mm-p-129.html"">Kederschnur 3mm</a></p>",,0,1,Taxable Goods,"Katalog, Suche",1.2999108635,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-wing_clip.jpg,duraflex-wing_clip.jpg,duraflex-wing_clip.jpg,
FS0257,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Klemmschnalle 15mm,"<p>Verstellbar</p>
<p><strong>Material:</strong></p>
<p>Polyamid</p>",,0,1,Taxable Goods,"Katalog, Suche",1.3927688022,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-duraflex_tensionlock_klemmschnalle_15mm.jpg,duraflex-duraflex_tensionlock_klemmschnalle_15mm.jpg,duraflex-duraflex_tensionlock_klemmschnalle_15mm.jpg,
FS0258,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Gurtbandführung 15mm,,,0,1,Taxable Goods,"Katalog, Suche",0.4642896936,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-duraflex_gurtenfuehrung_15mm.jpg,duraflex-duraflex_gurtenfuehrung_15mm.jpg,duraflex-duraflex_gurtenfuehrung_15mm.jpg,
FS0259,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Gurtbandführung 20mm,,,0,1,Taxable Goods,"Katalog, Suche",0.5571476323,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-duraflex_gurtenfuehrung_20mm.jpg,duraflex-duraflex_gurtenfuehrung_20mm.jpg,duraflex-duraflex_gurtenfuehrung_20mm.jpg,
FS0260,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Gurtbandführung 25mm,,,0,1,Taxable Goods,"Katalog, Suche",0.6499052925,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-duraflex_gurtenfuehrung_25mm.jpg,duraflex-duraflex_gurtenfuehrung_25mm.jpg,duraflex-duraflex_gurtenfuehrung_25mm.jpg,
FS0261,,Default,simple,Default Category/Produkte/Parts/Schnallen zweiteilig,base,Duraflex Steckschnalle 15mm,,,0,1,Taxable Goods,"Katalog, Suche",1.949816156,,,,,,,,,,,,,,,,,,,,,,,,,,990,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-steckschnalle.jpg,duraflex-steckschnalle.jpg,duraflex-steckschnalle.jpg,
FS0252,,Default,simple,Default Category/Produkte/Parts/Schnallen zweiteilig,base,Steckschnalle 20mm gebogen,<p>z.B. f&uuml;r Armb&auml;nder</p>,,0.01,1,Taxable Goods,"Katalog, Suche",1.2070529248,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,helentex-a802.jpg,helentex-a802.jpg,helentex-a802.jpg,
FS5000,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Klemmschnalle 12mm,"<p>Kann z.B f&uuml;r Verstellungen mit 25mm Einfassband (halbiert) verwendet werden</p>
<p><strong>Material:</strong></p>
<p>Polyamid</p>",,0,1,Taxable Goods,"Katalog, Suche",1.3927688022,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-duraflex_tensionlock_klemmschnalle_15mm.jpg,duraflex-duraflex_tensionlock_klemmschnalle_15mm.jpg,duraflex-duraflex_tensionlock_klemmschnalle_15mm.jpg,
FS0264,,Default,simple,Default Category/Produkte/Parts/Schnallen zweiteilig,base,Duraflex Streamline Steckschnalle 20mm,,,0.01,1,Taxable Goods,"Katalog, Suche",2.3212479109,,,,,,,,,,,,,,,,,,,,,,,,,,996,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-steckschnalle_streamline_20mm.jpg,duraflex-steckschnalle_streamline_20mm.jpg,duraflex-steckschnalle_streamline_20mm.jpg,
FS0265,,Default,simple,Default Category/Produkte/Parts/Schnallen zweiteilig,base,Duraflex Streamline Steckschnalle 25mm,,,0.02,1,Taxable Goods,"Katalog, Suche",3.2497270195,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-steckschnalle_streamline_25mm.jpg,duraflex-steckschnalle_streamline_25mm.jpg,duraflex-steckschnalle_streamline_25mm.jpg,
FS0266,,Default,simple,Default Category/Produkte/Parts/Schnallen zweiteilig,base,Duraflex Streamline Steckschnalle 40mm,,,0.03,1,Taxable Goods,"Katalog, Suche",4.1783064067,,,,,,,,,,,,,,,,,,,,,,,,,,992,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-steckschnalle_streamline_40mm.jpg,duraflex-steckschnalle_streamline_40mm.jpg,duraflex-steckschnalle_streamline_40mm.jpg,
FS0263,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Brustgurt Klemmschnalle 20/25mm,"<p>Diese Verstellung findet verwendung bei Rucksackbrustgurten, der verschiebbare Teil welcher auf dem Tr&auml;gergurt angen&auml;ht werden kann ist 25mm , der Brustgurt wird mit einem 20mm Gurtband angen&auml;ht.</p>",,0,1,Taxable Goods,"Katalog, Suche",1.6713426184,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-sliplock_25mm.jpg,duraflex-sliplock_25mm.jpg,duraflex-sliplock_25mm.jpg,
FS0267,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Klemmschnalle 20mm,,,0,1,Taxable Goods,"Katalog, Suche",1.485626741,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-tensionlock_20mm.jpg,duraflex-tensionlock_20mm.jpg,duraflex-tensionlock_20mm.jpg,
FS0268,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Klemmschnalle 25mm,,,0,1,Taxable Goods,"Katalog, Suche",1.6713426184,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-tensionlock_20mm.jpg,duraflex-tensionlock_20mm.jpg,duraflex-tensionlock_20mm.jpg,
FS0269,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Endabschluss Elastomer  20mm,<p>Leicht anzunh&auml;hender Endabschluss zu 20mm Gurtband</p>,,0,1,Taxable Goods,"Katalog, Suche",0.9284791086,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-elastomer_endabschluss_20mm.jpg,duraflex-elastomer_endabschluss_20mm.jpg,duraflex-elastomer_endabschluss_20mm.jpg,
FS0270,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Endabschluss Elastomer 25mm,<p>Leicht anzunh&auml;hender Endabschluss zu 25mm Gurtband</p>,,0,1,Taxable Goods,"Katalog, Suche",1.1141949861,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-elastomer_endabschluss_25mm.jpg,duraflex-elastomer_endabschluss_25mm.jpg,duraflex-elastomer_endabschluss_25mm.jpg,
